trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
23	yue4	circle	8	0.5	1	3 	 2.4202383304932606 	 3 	 2.0	7.0	4.0	0	1	-1	-1	-0.0	-999	-999	1.8363 	2.5426 	-999	-999	1.5264 	2.7706 	-999	-999	2.0893 	3.3058 	-999	-999	128
24	yue4	circle	8	0.7	-1	3 	 2.026370092874942 	 2 	 -999.0	0.0	2.0	2	-1	1	-1	-999	-999	0.0	1.9212 	3.2191 	-999	-999	2.281 	-999	-999	-999	1.5218 	2.9262 	-999	-999	106
25	yue4	circle	4	0.72	-1	3 	 2.2369999969579806 	 3 	 0.0	3.0	3.0	0	-1	1	-1	0.0	-999	-999	1.6018 	2.2568 	3.661 	-999	1.7544 	2.8278 	-999	-999	2.1552 	3.2395 	-999	-999	60
26	yue4	circle	8	0.2	-1	3 	 2.3739321022677 	 3 	 1.0	2.0	0.0	1	-1	1	-1	-999	-0.0	-999	2.3339 	3.0852 	-999	-999	2.0351 	2.7978 	-999	-999	2.4922 	-999	-999	-999	124
27	yue4	circle	4	0.96	1	3 	 2.164147877709842 	 2 	 -999.0	3.0	3.0	1	1	-1	-1	-999	0.0	-999	1.9079 	2.8726 	-999	-999	1.5033 	2.4824 	-999	-999	1.9358 	2.4877 	-999	-999	59
28	yue4	circle	4	1.25	-1	0 	 2.2222340345343854 	 2 	 2.0	0.0	1.0	1	-1	1	-1	-999	-1.0	-999	2.2552 	3.259 	-999	-999	1.6932 	3.1742 	-999	-999	2.0182 	3.1062 	-999	-999	59
29	yue4	circle	8	0.49	1	0 	 2.6486350580737277 	 2 	 2.0	-999.0	0.0	0	1	-1	-1	-1.0	-999	-999	1.5215 	2.3532 	3.5862 	-999	1.8083 	3.0341 	-999	-999	2.306 	3.5052 	-999	-999	140
30	yue4	circle	4	0.38	-1	3 	 2.5179480741758753 	 2 	 1.0	-999.0	3.0	0	-1	1	-1	0.0	-999	-999	2.0055 	3.0014 	-999	-999	1.5113 	2.952 	-999	-999	2.4472 	2.9629 	-999	-999	68
31	yue4	circle	4	0.29	1	3 	 2.0665520410174754 	 3 	 3.0	3.0	0.0	0	1	-1	-1	0.0	-999	-999	2.2974 	-999	-999	-999	1.7914 	2.4281 	-999	-999	1.7245 	2.9922 	-999	-999	59
32	yue4	circle	8	0.28	1	3 	 2.707961646253993 	 2 	 4.0	7.0	-999.0	1	1	-1	-1	-999	-0.0	-999	2.199 	3.0348 	-999	-999	1.5529 	2.5233 	3.1908 	-999	1.9883 	2.6862 	3.7625 	-999	142
