trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
10	M13a	circle	8	0.42	-1	0 	 2.887610275011694 	 3 	 5.0	4.0	3.0	1	-1	1	-1	-999	-2.0	-999	2.4622 	3.5764 	-999	-999	2.4723 	3.4813 	-999	-999	2.6472 	3.8009 	-999	-999	157
11	M13a	circle	4	0.19	-1	3 	 2.278646017512864 	 2 	 -999.0	2.0	3.0	1	-1	1	-1	-999	0.0	-999	2.187 	2.7745 	-999	-999	2.3826 	-999	-999	-999	2.3906 	-999	-999	-999	62
12	M13a	circle	8	0.72	-1	0 	 2.6961561653465087 	 2 	 -999.0	6.0	4.0	1	-1	1	-1	-999	-3.0	-999	2.3859 	3.3997 	-999	-999	1.872 	3.1479 	-999	-999	2.4303 	3.4066 	-999	-999	146
13	M13a	circle	4	0.47	1	0 	 2.953831770621869 	 3 	 1.0	1.0	1.0	1	1	-1	-1	-999	1.0	-999	2.0994 	2.8895 	4.1962 	-999	2.5989 	3.7506 	-999	-999	2.0073 	3.0929 	-999	-999	86
14	M13a	circle	4	0.47	-1	0 	 2.9973107694088634 	 3 	 0.0	1.0	1.0	0	-1	1	-1	-1.0	-999	-999	2.2326 	3.5634 	-999	-999	2.6531 	3.8524 	-999	-999	1.926 	3.246 	-999	-999	85
15	M13a	circle	8	0.13	-1	3 	 2.6119144480984744 	 3 	 6.0	6.0	7.0	0	-1	1	-1	-0.0	-999	-999	1.9523 	2.4551 	3.4946 	-999	1.7008 	2.6551 	3.5639 	-999	2.6503 	3.9591 	-999	-999	141
16	M13a	circle	8	0.18	-1	3 	 2.9942904033609743 	 2 	 -999.0	6.0	4.0	2	-1	1	-1	-999	-999	0.0	1.8607 	3.1015 	-999	-999	2.0283 	2.9436 	4.4335 	-999	2.4524 	3.8571 	-999	-999	163
17	M13a	circle	4	0.33	-1	3 	 2.8933318570347333 	 3 	 3.0	0.0	3.0	2	-1	1	-1	-999	-999	0.0	2.5417 	4.0052 	-999	-999	2.6153 	3.4348 	-999	-999	1.7814 	3.2773 	-999	-999	91
18	M13a	circle	4	0.77	-1	3 	 2.9953322732733723 	 2 	 2.0	-999.0	0.0	2	-1	1	-1	-999	-999	0.0	2.4947 	3.0409 	3.7597 	-999	1.7717 	2.6684 	3.7524 	-999	2.5995 	4.0191 	-999	-999	90
19	M13a	circle	4	0.19	1	3 	 2.623374788478132 	 3 	 1.0	0.0	3.0	2	1	-1	-1	-999	-999	0.0	2.0753 	3.1225 	-999	-999	2.0665 	3.076 	-999	-999	2.5971 	3.583 	-999	-999	82
20	M13a	circle	4	0.33	1	0 	 2.4412013954422522 	 3 	 2.0	1.0	0.0	0	1	-1	-1	-2.0	-999	-999	2.5428 	-999	-999	-999	2.5227 	3.626 	-999	-999	2.0472 	3.1542 	-999	-999	71
21	M13a	circle	8	0.18	1	3 	 2.6049098550271657 	 2 	 0.0	0.0	4.0	1	1	-1	-1	-999	0.0	-999	1.8804 	2.6539 	4.1052 	-999	2.1052 	3.4294 	-999	-999	2.4239 	3.1353 	-999	-999	140
22	M13a	circle	8	0.51	-1	0 	 2.994288481307879 	 3 	 0.0	6.0	2.0	2	-1	1	-1	-999	-999	-3.0	2.3222 	3.7915 	-999	-999	1.7578 	2.7746 	3.2904 	-999	2.6538 	3.4033 	-999	-999	162
23	M13a	circle	8	0.72	1	0 	 2.577179595115264 	 2 	 -999.0	1.0	4.0	1	1	-1	-1	-999	1.0	-999	2.2993 	3.2422 	-999	-999	2.5307 	3.4176 	-999	-999	2.2599 	3.1308 	-999	-999	139
24	M13a	circle	4	0.48	1	3 	 2.3008101730783945 	 2 	 0.0	1.0	2.0	2	1	-1	-1	-999	-999	-0.0	2.3669 	2.9734 	-999	-999	2.6964 	-999	-999	-999	2.4971 	-999	-999	-999	65
25	M13a	circle	4	0.19	1	3 	 2.3639716002859625 	 2 	 0.0	2.0	1.0	0	1	-1	-1	0.0	-999	-999	2.6813 	-999	-999	-999	1.7274 	2.3226 	3.4097 	-999	1.8087 	2.9846 	-999	-999	68
26	M13a	circle	8	0.59	1	0 	 2.404577394262171 	 2 	 -999.0	7.0	1.0	2	1	-1	-1	-999	-999	2.0	2.2 	3.0315 	-999	-999	1.811 	2.4977 	3.8799 	-999	1.8596 	3.3012 	-999	-999	128
27	M13a	circle	8	0.32	1	0 	 2.761293980918001 	 3 	 7.0	4.0	0.0	1	1	-1	-1	-999	1.0	-999	1.795 	2.6324 	3.8314 	-999	2.3225 	3.4002 	-999	-999	2.0186 	3.211 	-999	-999	148
28	M13a	circle	4	0.34	-1	3 	 2.346965805439881 	 2 	 -999.0	3.0	1.0	1	-1	1	-1	-999	-0.0	-999	2.2736 	3.4716 	-999	-999	2.2774 	3.2415 	-999	-999	1.7996 	2.974 	-999	-999	67
29	M13a	circle	8	0.22	-1	0 	 2.9751371173960774 	 3 	 4.0	0.0	3.0	2	-1	1	-1	-999	-999	2.0	2.0284 	3.3927 	-999	-999	1.9176 	2.633 	4.1314 	-999	2.2582 	3.6566 	-999	-999	160
30	M13a	circle	8	0.32	1	3 	 2.543130180348733 	 2 	 -999.0	2.0	5.0	1	1	-1	-1	-999	-0.0	-999	2.4111 	3.3862 	-999	-999	1.7849 	2.3907 	3.5622 	-999	2.6748 	-999	-999	-999	136
31	M13a	circle	8	0.59	-1	0 	 2.5965726585062665 	 2 	 7.0	0.0	1.0	0	-1	1	-1	1.0	-999	-999	2.1094 	2.821 	-999	-999	2.6513 	3.6007 	-999	-999	1.9508 	3.4338 	-999	-999	139
