trialnum	subject	basicShape	numObjects	speed	initialDirRing0	orderCorrect	trialDurTotal	numTargets	whichIsTargetEachRing0	whichIsTargetEachRing1	whichIsTargetEachRing2	ringToQuery	Direction0	Direction1	Direction2	respAdj0	respAdj1	respAdj2	rev0_0	rev0_1	rev0_2	rev0_3	rev1_0	rev1_1	rev1_2	rev1_3	rev2_0	rev2_1	rev2_2	rev2_3	timingBlips
77	J16b	circle	8	0.28	1	3 	 2.3997665987132395 	 3 	 1.0	6.0	5.0	1	1	-1	-1	-999	0.0	-999	2.0333 	3.0558 	-999	-999	1.8662 	3.1225 	-999	-999	2.1279 	3.0256 	-999	-999	124
78	J16b	circle	8	0.11	1	3 	 2.7601516537849298 	 2 	 7.0	7.0	6.0	1	1	-1	-1	-999	-0.0	-999	1.9428 	2.6048 	4.0173 	-999	1.739 	2.374 	3.6959 	-999	2.2496 	3.5269 	-999	-999	145
79	J16b	circle	8	0.36	1	3 	 2.230590276236059 	 3 	 3.0	3.0	2.0	0	1	-1	-1	0.0	-999	-999	2.3007 	2.9162 	-999	-999	2.0102 	3.1148 	-999	-999	2.5226 	-999	-999	-999	116
80	J16b	circle	4	0.77	1	0 	 2.8320166251842327 	 3 	 2.0	0.0	2.0	0	1	-1	-1	2.0	-999	-999	2.6895 	3.4119 	-999	-999	2.5127 	3.8808 	-999	-999	2.4752 	3.7487 	-999	-999	78
81	J16b	circle	4	0.48	-1	3 	 2.426783692839014 	 3 	 2.0	0.0	1.0	0	-1	1	-1	0.0	-999	-999	2.2506 	2.7996 	-999	-999	1.8545 	2.5995 	-999	-999	1.9734 	2.7262 	-999	-999	67
82	J16b	circle	4	0.52	-1	0 	 2.8606664471711847 	 2 	 2.0	0.0	0.0	2	-1	1	-1	-999	-999	1.0	2.4516 	3.3702 	-999	-999	1.8832 	2.8139 	4.2126 	-999	2.5806 	3.5428 	-999	-999	80
83	J16b	circle	4	0.19	1	3 	 2.24875504793215 	 3 	 3.0	3.0	0.0	2	1	-1	-1	-999	-999	0.0	2.2066 	2.8737 	-999	-999	1.8462 	2.4301 	-999	-999	2.0705 	3.5108 	-999	-999	61
84	J16b	circle	8	0.45	-1	0 	 2.7031959589972434 	 2 	 0.0	5.0	1.0	2	-1	1	-1	-999	-999	1.0	1.9276 	3.1426 	-999	-999	2.1001 	3.1643 	-999	-999	2.4987 	3.1219 	-999	-999	142
85	J16b	circle	8	0.45	1	3 	 2.2023978266201922 	 3 	 6.0	6.0	1.0	1	1	-1	-1	-999	-0.0	-999	1.7061 	2.2405 	3.4349 	-999	2.6381 	-999	-999	-999	1.8866 	3.0244 	-999	-999	113
86	J16b	circle	4	0.77	-1	3 	 2.3762481708882772 	 3 	 2.0	1.0	0.0	0	-1	1	-1	0.0	-999	-999	2.1378 	2.7436 	-999	-999	1.801 	2.6995 	-999	-999	1.7536 	2.2611 	3.4174 	-999	60
